node,travel_time_sec,travel_time_min
2090192827,328.67602126448605,5.477933687741435
2089109627,329.3213522158958,5.4886892035982635
2210218345,330.43938934715106,5.507323155785851
2090192957,330.6427698247609,5.510712830412682
2090192734,330.74745562844015,5.512457593807336
2089109644,331.0330729613708,5.517217882689513
2089109645,331.06869929079613,5.517811654846602
2089109614,331.9295534174446,5.532159223624077
2090192668,332.3156916187415,5.538594860312358
369939320,333.33016982400795,5.555502830400132
6107098691,333.9900810970951,5.566501351618252
2089109648,334.09333631697797,5.568222271949633
369939252,335.25704375778315,5.587617395963052
2089109653,335.43190920016536,5.590531820002756
2192112629,335.50566605208,5.591761100868
2192112627,335.7568182676199,5.595946971126998
8234242360,336.29561809277914,5.604926968212985
2192112625,336.5467405232656,5.609112342054427
6107098702,337.0840072347987,5.618066787246645
2089109654,337.1330190024223,5.618883650040372
2089109124,337.17868980410117,5.619644830068353
3198618317,337.35548388520476,5.622591398086746
2089109641,337.73642029722686,5.628940338287114
8234242367,337.8466031297795,5.630776718829659
11436007142,337.8867297189207,5.631445495315345
2089109656,338.1649464230505,5.6360824403841745
11436007141,338.2414367972053,5.637357279953422
857515891,338.3586888739147,5.639311481231911
2604840357,338.4693674636302,5.641156124393836
2192112626,338.7567232733451,5.645945387889085
6107098700,338.79212634046684,5.64653543900778
369939256,339.0915920619678,5.65152653436613
9815757018,339.53653093951,5.658942182325166
2192112628,339.57252432735504,5.659542072122584
2089109630,340.0829246778487,5.668048744630812
3198618319,340.41574816805746,5.673595802800958
8234242363,340.61350224857057,5.676891704142843
2090192755,340.6996060310842,5.678326767184737
369939391,341.0351042900245,5.683918404833742
2089109647,341.2341547757218,5.6872359129286965
2192110719,341.5956182061943,5.693260303436571
2092820220,342.1348109390214,5.70224684898369
8234308608,342.1859273328846,5.70309878888141
2092820222,343.45561934348314,5.724260322391386
2078410522,343.57965148156,5.726327524692667
11436007144,344.0066539199778,5.73344423199963
8234242365,344.23187785006314,5.737197964167719
8243131127,344.52348822934226,5.742058137155705
2090192926,345.42061627440455,5.757010271240076
7057081199,346.2790697045493,5.771317828409154
2210218372,346.5098788379234,5.775164647298723
7057081197,346.8150765840331,5.780251276400551
459486744,347.3931063326904,5.78988510554484
2090192828,348.1603085738095,5.802671809563492
4379030328,349.46365464704434,5.824394244117405
2210218524,350.37081741361794,5.839513623560299
2092820231,351.036571063699,5.850609517728317
2090192779,352.32763426394564,5.872127237732427
8234308609,353.7365500038154,5.895609166730257
477511969,354.4305762491883,5.907176270819805
8950817625,354.8697409461539,5.9144956824358985
8740005392,357.30895119954505,5.955149186659084
8968716193,358.02237723152575,5.967039620525429
8968716192,358.31149018241086,5.971858169706848
8968716194,358.3122905287542,5.97187150881257
857515849,358.7470725841208,5.979117876402014
477511867,359.22709575819925,5.987118262636654
2092820299,362.56140985560535,6.042690164260089
477510998,365.652931548421,6.094215525807017
480769681,366.10685919834077,6.101780986639013
3522401605,366.1736771129767,6.102894618549612
2092820300,366.4147090324498,6.106911817207497
7057042132,366.74980152027365,6.1124966920045605
8950817622,368.19710130494707,6.136618355082451
480770171,370.1246342296611,6.168743903827686
11269180075,370.48388242837956,6.174731373806326
2092820232,371.998524850654,6.199975414177567
4379030333,372.6244256341074,6.21040709390179
7057042123,375.1501692594742,6.2525028209912366
4883374266,378.5137925630987,6.308563209384979
7057042122,382.14133382845176,6.369022230474196
2092820304,382.2651134009806,6.371085223349677
7057042126,386.65975893998666,6.444329315666445
7057042124,392.0964790723501,6.534941317872502
7057042127,393.5296415926612,6.558827359877687
4883374261,394.21782503470075,6.570297083911679
461804796,398.99764291471627,6.649960715245271
477511889,399.93756268051476,6.665626044675246
461804790,400.31451207320595,6.671908534553433
857434669,400.888388432175,6.681473140536251
3522401594,403.5350978968513,6.7255849649475214
8544981319,408.3056607107567,6.8050943451792785
6095087447,411.24613271825456,6.854102211970909
8544981321,415.26460124317856,6.921076687386309
6095087277,416.7532983375361,6.945888305625601
3522401291,417.1167198628519,6.951945331047531
6095087435,417.3792630171094,6.9563210502851565
857470201,419.0163643265479,6.983606072109131
6095087439,422.993314534147,7.049888575569116
6095087454,427.5089762121382,7.125149603535636
6095087438,429.05409506711527,7.150901584451921
461804806,429.60763518294243,7.1601272530490405
6095087388,430.22885858444744,7.1704809764074575
477510382,430.7706091190125,7.179510151983541
857455186,434.4907435685705,7.241512392809509
8267422471,435.7419777378169,7.262366295630282
480895557,436.25204493934166,7.270867415655695
716757687,437.04431953871705,7.284071992311951
461804794,440.8662662334191,7.347771103890318
6095087426,441.60391320011405,7.360065220001901
6095087253,441.7757250492682,7.362928750821137
9456036351,443.14179100635846,7.385696516772641
8267422467,445.0314991820242,7.417191653033737
459498954,445.463549601909,7.42439249336515
6095087460,446.4849585571159,7.441415975951931
2661522690,449.5966931156755,7.493278218594592
7683260918,450.07135338018225,7.5011892230030375
6095087254,451.2050735019391,7.520084558365652
461804775,451.64401816855957,7.527400302809326
857431184,452.17452527143945,7.536242087857324
2661522694,452.83022361247026,7.547170393541171
6095087418,453.66102540582153,7.5610170900970255
459498941,454.1333509002779,7.568889181671298
857434644,454.1662983879649,7.569438306466082
7004044851,454.7537040372532,7.579228400620887
6095087404,455.51906822502764,7.5919844704171275
7004044848,456.3429154140402,7.60571525690067
857431196,456.3455123550041,7.6057585392500675
461804792,456.68565428599516,7.611427571433253
459498949,457.65132145731167,7.6275220242885275
3522401270,458.33466967526294,7.6389111612543825
3522401251,459.0410793204566,7.650684655340943
6095087402,464.88966364974044,7.748161060829007
3522401240,464.93500716231136,7.748916786038523
6107525669,465.4722134567293,7.757870224278822
461804755,466.6768439876,7.777947399793334
480773921,466.90030026315975,7.7816716710526626
3522401238,468.37763320075453,7.806293886679242
460430769,471.22809474084113,7.853801579014019
21461345,471.25461543985693,7.854243590664282
3361700742,471.9335531388731,7.865559218981218
2313311607,473.0589114854984,7.884315191424974
857470244,473.646299251158,7.8941049875193
9444740366,473.81177077146845,7.896862846191141
7005652505,473.8458279894943,7.8974304664915715
3361700888,475.78662062565786,7.929777010427631
3522401236,476.0898070907949,7.9348301181799155
460430542,477.52916578603816,7.958819429767303
6095087417,478.0919618618483,7.968199364364138
2313311563,480.4704597581061,8.007840995968435
3522401235,481.33600945483107,8.022266824247184
459498932,481.36926456763644,8.022821076127274
6308697317,481.66798484997986,8.027799747499664
7057042199,483.1777316645111,8.052962194408519
477510404,484.607148690022,8.076785811500367
8211317902,484.6376305683075,8.077293842805124
7057151036,485.1859779960107,8.086432966600178
857431213,486.46678489292333,8.107779748215389
2313311596,487.79078087303446,8.129846347883907
7057143135,489.51309767924806,8.158551627987467
2313311591,489.72329778577523,8.162054963096255
459498930,489.93148188599895,8.165524698099983
6095087411,490.2738779931502,8.171231299885838
6798363930,491.2697623951018,8.187829373251697
2313311559,491.5667075090516,8.192778458484193
8464424013,492.08283276752434,8.201380546125405
3522401237,492.81547108971347,8.213591184828557
8109006757,492.87304386269136,8.214550731044856
857482689,493.05654853752185,8.21760914229203
857431144,493.55292339124316,8.22588205652072
7057143124,493.59325156554377,8.226554192759062
8109006755,493.6398244191778,8.227330406986296
460430708,494.56603692332146,8.242767282055357
2313311595,494.65419190499733,8.244236531749955
6798363931,494.69496689425534,8.244916114904255
8109006753,494.7882487340024,8.246470812233374
8109006751,495.55605770395954,8.259267628399325
460431111,495.7261603225655,8.262102672042758
460430726,496.48749729830314,8.274791621638386
7004044970,497.0887040352566,8.284811733920943
460430766,497.2352266071805,8.287253776786342
460430511,497.26527871264267,8.287754645210711
7095905044,497.3566966674096,8.28927827779016
459273729,497.4767959524953,8.291279932541588
460430721,498.3848499142764,8.30641416523794
8109006761,499.0026762408263,8.316711270680438
459273724,499.8165571818728,8.330275953031213
460430695,499.89014408899146,8.33150240148319
