node,station_1,station_2,station_3,station_4,station_5,station_6,station_7,station_8,station_9,station_10,station_11,station_12,shortest_time_min,best_station_column,best_station_number
368428797,20.860245418829706,12.456246388488369,12.792129619447962,11.143444180299547,18.633600665222808,14.646515086945808,10.672817992338826,8.942029895782904,4.056363147017219,18.220359313956283,15.387174590074126,5.232008176923382,4.056363147017219,station_9,9.0
368430218,17.44033951279682,12.818364162219217,9.37222371341508,11.505561954030394,15.213694759189927,15.008632860676657,7.252912086305943,4.5646218096452476,4.418480920748068,14.800453407923396,15.749292363804976,5.594125950654231,4.418480920748068,station_9,9.0
368435751,29.613171685211796,1.5700404485790735,21.54505588583006,11.414095411233877,27.3865269316049,6.284958924896284,19.42574425872093,17.694956162165003,13.614701095206202,26.973285580338374,18.424789415874027,9.07529540394524,1.5700404485790735,station_2,2.0
368436607,29.820721416971228,1.90601354065006,21.75260561758949,11.297718528333286,27.59407666336433,5.0905977770826984,19.633293990480357,17.902505893924445,13.822250826965648,27.18083531209781,18.63233914763346,9.282845135704681,1.90601354065006,station_2,2.0
368436611,30.036390620405996,2.1770886283826467,21.96827482102426,11.026643440600699,27.8097458667991,4.819522689350112,19.84896319391513,18.118175097359213,14.037920030400421,27.396504515532577,18.84800835106823,9.498514339139454,2.1770886283826467,station_2,2.0
368438286,30.145250730051867,2.1152429840041687,22.07713493067013,11.054494455064487,27.91860597644497,4.847373703813903,19.957823303560996,18.22703520700508,14.146780140046285,27.505364625178448,18.956868460714098,9.607374448785324,2.1152429840041687,station_2,2.0
368438295,30.259457276387515,2.254645387120773,22.19134147700578,10.915092051947884,28.032812522780617,4.7079713006973,20.072029849896644,18.341241753340732,14.260986686381935,27.619571171514096,19.071075007049746,9.721580995120968,2.254645387120773,station_2,2.0
368438305,30.083623588718943,2.487190410746116,22.015507789337217,10.682547028322542,27.85697883511205,4.475426277071957,19.896196162228083,18.165408065672167,14.085152998713363,27.44373748384552,18.89524131938118,9.545747307452393,2.487190410746116,station_2,2.0
368438311,29.881966649090096,2.530877263148197,21.81385084970837,10.745690314710206,27.6553218954832,4.538569563459621,19.694539222599236,17.963751126043316,13.883496059084514,27.242080544216673,18.693584379752334,9.344090367823545,2.530877263148197,station_2,2.0
368438314,29.934764721218663,2.4052436821445706,21.866648921836937,10.798488386838775,27.70811996761177,4.591367635588188,19.747337294727803,18.016549198171887,13.936294131213083,27.29487861634524,18.7463824518809,9.396888439952113,2.4052436821445706,station_2,2.0
368438317,30.052732777544396,2.5551332834443654,21.984616978162666,11.110287507258949,27.826088023937498,4.903166756008363,19.865305351053532,18.134517254497617,14.054262187538816,27.412846672670973,18.864350508206634,9.514856496277845,2.5551332834443654,station_2,2.0
368438319,29.599165701897608,2.180221930246489,21.53104990251587,11.324497867074156,27.37252094829071,5.117377115823572,19.411738275406737,17.680950178850825,13.600695111892028,26.95927959702419,18.410783432559843,9.06128942063106,2.180221930246489,station_2,2.0
368438321,29.44842069426449,2.0294769226133753,21.38030489488276,11.249344420286588,27.221775940657597,5.211495899862251,19.260993267773625,17.53020517121771,13.449950104258914,26.808534589391073,18.260038424926726,8.910544412997947,2.0294769226133753,station_2,2.0
368438828,29.6517166371584,2.075018320462885,21.583600837776665,11.4526403631805,27.425071883551503,5.2596025568955245,19.46428921066753,17.73350111411162,13.653246047152825,27.011830532284982,18.463334367820632,9.113840355891856,2.075018320462885,station_2,2.0
368438837,29.84780318461761,1.8177954385699124,21.779687385235878,11.385936630413433,27.621158431010716,5.178815879162846,19.660375758126744,17.929587661570828,13.84933259461203,27.207917079744195,18.659420915279846,9.309926903351066,1.8177954385699124,station_2,2.0
368445507,28.972412448047443,0.9292812114147239,20.904296648665706,10.77333617406953,26.745767694440545,6.070963770979716,18.784985021556572,17.054196925000657,12.973941858041856,26.332526343174017,17.78403017870967,8.434536166780893,0.9292812114147239,station_2,2.0
368445513,28.996725174776266,0.9535939381435485,20.928609375394533,10.797648900798356,26.77008042116937,6.006925915731991,18.8092977482854,17.07850965172948,12.998254584770681,26.35683906990284,17.808342905438497,8.458848893509717,0.9535939381435485,station_2,2.0
368445519,29.013471936628193,0.9703406999954768,20.945356137246456,10.814395662650286,26.786827183021295,6.02367267758392,18.826044510137322,17.095256413581406,13.01500134662261,26.373585831754767,17.82508966729042,8.475595655361646,0.9703406999954768,station_2,2.0
368445520,29.02389018107885,0.9807589444461343,20.955774381697115,10.824813907100943,26.797245427471957,6.0340909220345775,18.83646275458798,17.105674658032065,13.025419591073268,26.384004076205425,17.835507911741082,8.486013899812303,0.9807589444461343,station_2,2.0
368445521,28.945529908747062,0.9023986721143445,20.877414109365326,10.746453634769152,26.718885155140168,6.044081231679337,18.758102482256195,17.027314385700276,12.947059318741477,26.305643803873636,17.757147639409293,8.407653627480512,0.9023986721143445,station_2,2.0
368447407,28.650973380873477,0.6078421442407581,20.58285758149174,10.451897106895565,26.42432862726658,6.3312340092843975,18.463545954382607,16.73275785782669,12.65250279086789,26.011087276000055,17.462591111535705,8.113097099606925,0.6078421442407581,station_2,2.0
368447418,28.623197405250835,0.5800661686181158,20.5550816058691,10.424121131272923,26.39655265164394,6.425307136501729,18.435769978759968,16.70498188220405,12.624726815245248,25.983311300377412,17.434815135913066,8.085321123984283,0.5800661686181158,station_2,2.0
368448365,28.71669130136976,0.6735600647370431,20.648575501988027,10.51761502739185,26.490046547762866,6.396951929780682,18.529263874878893,16.798475778322974,12.718220711364175,26.07680519649634,17.52830903203199,8.17881502010321,0.6735600647370431,station_2,2.0
368451799,29.16325773141492,1.1332499853672178,21.095141932033183,10.964181457437007,26.93661297780802,5.98875277322889,18.97583030492405,17.245042208368133,13.164787141409333,26.5233716265415,17.97487546207715,8.625381450148371,1.1332499853672178,station_2,2.0
368451802,28.97460113365708,1.2084243651560547,20.90648533427535,10.775524859679171,26.747956380050187,6.049691423639955,18.787173707166215,17.056385610610295,12.976130543651497,26.334715028783663,17.786218864319316,8.436724852390535,1.2084243651560547,station_2,2.0
368452698,29.66432364491745,1.6343158988697521,21.596207845535716,11.465247370939544,27.437678891310554,5.487686859726355,19.47689621842658,17.746108121870666,13.665853054911869,27.02443754004403,18.475941375579684,9.126447363650906,1.6343158988697521,station_2,2.0
368453139,29.664818392425158,1.6216871557924397,21.59670259304342,11.465742118447247,27.438173638818263,5.352861128685697,19.477390965934287,17.74660286937837,13.666347802419573,27.02493228755173,18.47643612308739,9.126942111158607,1.6216871557924397,station_2,2.0
368453140,29.710074005796205,1.6669427691634866,21.64195820641447,11.510997731818295,27.483429252189307,5.398116742056743,19.522646579305334,17.79185848274942,13.71160341579062,27.07018790092278,18.521691736458433,9.172197724529656,1.6669427691634866,station_2,2.0
368454210,30.35387422284897,2.310742986216252,22.285758423467236,10.878077043615765,28.127229469242074,4.670956292365177,20.166446796358102,18.435658699802183,14.355403632843384,27.713988117975543,19.1654919535112,9.81599794158242,2.310742986216252,station_2,2.0
368454216,30.526531031829997,2.483399795197278,22.45841523244826,10.705420234634737,28.2998862782231,4.49829948338415,20.339103605339126,18.60831550878321,14.528060441824412,27.88664492695657,19.338148762492224,9.988654750563448,2.483399795197278,station_2,2.0
368454222,30.594167396572463,2.595935129290726,22.526051597190737,10.59288490054129,28.367522642965568,4.3857641492907025,20.406739970081603,18.675951873525683,14.59569680656688,27.95428129169904,19.4057851272347,10.056291115305909,2.595935129290726,station_2,2.0
368455673,30.491392973451767,2.772387593693104,22.42327717407004,10.490110477420593,28.264748219844872,4.282989726170009,20.303965546960907,18.57317745040499,14.492922383446183,27.851506868578344,19.303010704114005,9.953516692185215,2.772387593693104,station_2,2.0
368455674,30.513928565057686,2.794923185299019,22.445812765675957,10.512646069026509,28.287283811450788,4.305525317775923,20.326501138566822,18.595713042010907,14.5154579750521,27.874042460184263,19.32554629571992,9.976052283791129,2.794923185299019,station_2,2.0
368455675,30.42313695038617,2.8122206363434588,22.355021151004443,10.421854454354998,28.196492196779275,4.214733703104414,20.23570952389531,18.504921427339394,14.42466636038059,27.783250845512747,19.234754681048408,9.885260669119619,2.8122206363434588,station_2,2.0
368455679,30.454553952810922,2.735548573052262,22.386438153429197,10.453271456779753,28.227909199204028,4.246150705529166,20.267126526320062,18.536338429764147,14.456083362805343,27.814667847937503,19.26617168347316,9.916677671544372,2.735548573052262,station_2,2.0
368458739,31.032204457687058,3.3475291552476154,22.964088658305332,10.772736636097163,28.805559704080164,4.56561588484657,20.844777031196198,19.113988934640282,15.033733867681473,28.392318352813636,19.843822188349296,10.494328176420504,3.3475291552476154,station_2,2.0
368458743,30.823336698708665,3.68647823041141,22.75522089932694,10.434040237679044,28.59669194510177,4.226919486428453,20.635909272217805,18.905121175661886,14.82486610870308,28.183450593835243,19.634954429370904,10.285460417442112,3.68647823041141,station_2,2.0
368458746,31.82525186889457,4.032245275520801,23.757136069512843,10.228585880837166,29.598607115287674,4.021465129586576,21.63782444240371,19.907036345847793,15.826781278888985,29.185365764021146,20.636869599556807,11.287375587628016,4.021465129586576,station_6,6.0
368458751,31.441529755837735,3.6485231624639645,23.37341395645601,9.84486376778033,29.21488500223084,3.6377430165297393,21.254102329346875,19.523314232790955,15.44305916583215,28.801643650964312,20.253147486499973,10.903653474571179,3.6377430165297393,station_6,6.0
368458757,31.40917296344177,3.6941523326242978,23.34105716406004,9.793873633912396,29.18252820983487,3.5867528826618056,21.221745536950905,19.490957440394986,15.410702373436187,28.769286858568343,20.220790694104004,10.87129668217522,3.5867528826618056,station_6,6.0
368458798,30.88891409679915,4.214411199266917,22.820798297417422,9.273614767269777,28.662269343192254,3.066494016019186,20.701486670308288,18.97069857375237,14.890443506793568,28.249027991925725,19.700531827461386,10.351037815532601,3.066494016019186,station_6,6.0
368467639,30.772469698737698,4.330855597328372,22.70435389935597,9.157170369208322,28.5458249451308,2.9500496179577307,20.585042272246834,18.854254175690915,14.773999108732113,28.132583593864272,19.584087429399933,10.234593417471144,2.9500496179577307,station_6,6.0
368590968,30.39194527103733,4.572132498412914,22.3238294716556,8.776645941507955,28.16530051743043,2.5695251902573633,20.204517844546466,18.473729747990546,14.393474681031746,27.752059166163903,19.203563001699568,9.854068989770779,2.5695251902573633,station_6,6.0
368590970,30.313381229300123,4.553324741511149,22.245265429918394,8.698081899770745,28.086736475693225,2.490961148520152,20.12595380280926,18.39516570625334,14.314910639294537,27.673495124426697,19.124998959962358,9.775504948033568,2.490961148520152,station_6,6.0
368590991,29.90817687411571,5.22909894758815,21.84006107473398,8.14090821170936,27.681532120508813,1.8741614293645938,19.720749447624847,17.989961351068928,13.90970628411012,27.268290769242284,18.71979460477795,9.370300592849153,1.8741614293645938,station_6,6.0
368590999,29.847197969727628,5.513682262003941,21.779082170345898,7.856324897293569,27.620553216120733,1.5895781149488017,19.659770543236768,17.928982446680845,13.848727379722046,27.2073118648542,18.658815700389866,9.309321688461077,1.5895781149488017,station_6,6.0
368591009,29.777241031731414,5.5707945012230375,21.709125232349685,7.786367959297355,27.55059627812452,1.5196211769525882,19.589813605240554,17.85902550868463,13.778770441725833,27.137354926857988,18.588858762393652,9.239364750464864,1.5196211769525882,station_6,6.0
368591015,29.705239059264347,5.498792528755971,21.63712325988262,7.7143659868302885,27.478594305657452,1.4476192044855218,19.517811632773487,17.787023536217568,13.706768469258765,27.06535295439092,18.516856789926585,9.167362777997797,1.4476192044855218,station_6,6.0
368592528,30.54834325641339,6.7441548499030315,22.480227457031663,6.899246681655442,28.321698502806495,0.3931535043438887,20.360915829922536,18.630127733366617,14.549872666407813,27.908457151539967,19.359960987075635,10.010466975146846,0.3931535043438887,station_6,6.0
368592529,30.242705031526285,6.521837919008723,22.17458923214456,6.943846906266826,28.01606027791939,0.6987917292309935,20.05527760503543,18.324489508479513,14.244234441520709,27.602818926652862,19.05432276218853,9.704828750259741,0.6987917292309935,station_6,6.0
368592533,30.225613021526677,6.504745909009115,22.15749722214495,6.926754896267217,27.998968267919782,0.8278966676796025,20.038185595035824,18.307397498479904,14.227142431521099,27.585726916653254,19.037230752188922,9.687736740260133,0.8278966676796025,station_6,6.0
368592534,30.409957019991374,6.495907678564856,22.341841220609645,7.111098894731911,28.183312266384476,0.7786894928283703,20.222529593500518,18.4917414969446,14.411486429985793,27.77007091511795,19.22157475065362,9.872080738724827,0.7786894928283703,station_6,6.0
368592680,30.39937218129684,6.5951837747864825,22.331256381915114,7.048217756771991,28.172727427689946,0.5421245794604375,20.211944754805987,18.481156658250068,14.400901591291264,27.759486076423418,19.210989911959086,9.861495900030297,0.5421245794604375,station_6,6.0
368592790,30.48369850837346,6.432360349800642,22.415582708991735,7.184840383114003,28.257053754766567,0.7049480044462787,20.296271081882608,18.56548298532669,14.485227918367885,27.843812403500042,19.295316239035706,9.94582222710692,0.7049480044462787,station_6,6.0
368596068,30.92132233371393,6.714875803205558,22.853206534332205,7.135179572062856,28.694677580107037,0.5258227203156832,20.73389490722307,19.00310681066715,14.922851743708351,28.281436228840505,19.73294006437617,10.383446052447384,0.5258227203156832,station_6,6.0
368596071,30.74976658739158,6.5433200568832035,22.68165078800985,6.963623825740501,28.523121833784682,0.354266973993329,20.562339160900716,18.831551064344797,14.751295997385997,28.109880482518154,19.561384318053815,10.21189030612503,0.354266973993329,station_6,6.0
368606709,13.614773877638633,16.554859034119758,5.546658078256891,15.242056825930936,11.388129124031737,18.745127732577203,3.427346451147756,8.301116681545789,8.15497579264861,10.974887772765209,19.48578723570552,9.330620822554774,3.427346451147756,station_7,7.0
368616979,17.451900842413828,14.97068963948046,9.383785043032086,13.657887431291638,15.225256088806933,17.160958337937895,7.264473415922953,5.53368531936703,6.57080639800931,14.812014737540405,17.90161784106622,7.746451427915473,5.53368531936703,station_8,8.0
368622425,20.975455233277025,7.619112662114847,12.907339433895281,6.306310453926023,18.748810479670126,9.809381360572283,10.788027806786147,9.057239710230224,4.976984643271431,18.335569128403602,11.017915333965894,0.4375789520104644,0.4375789520104644,station_12,12.0
368622436,21.009935425362514,7.4829830408321465,12.94181962598077,6.1701808326433225,18.783290671755616,9.673251739289581,10.822507998871636,9.091719902315713,5.01146483535692,18.37004932048909,11.052395526051383,0.4720591440959538,0.4720591440959538,station_12,12.0
368622439,21.037397439118482,7.510445054588118,12.969281639736742,6.197642846399294,18.810752685511588,9.700713753045553,10.849970012627608,9.119181916071685,5.038926849112892,18.39751133424506,10.909247726439162,0.32891134448373455,0.32891134448373455,station_12,12.0
368622597,21.063251123505804,7.536298738975442,12.995135324124067,6.223496530786618,18.83660636989891,9.726567437432879,10.875823697014933,9.14503560045901,5.064780533500215,18.423365018632385,10.935101410826487,0.3547650288710588,0.3547650288710588,station_12,12.0
368623444,21.76968540020771,6.806226092099582,13.70156960082597,5.493423883910759,19.54304064660081,8.996494790557021,11.582257973716837,9.851469877160914,5.771214810202118,19.129799295334287,10.581303130869934,1.2318091189411517,1.2318091189411517,station_12,12.0
368623452,21.784163585389344,6.820704277281217,13.716047786007604,5.507902069092393,19.557518831782446,9.010972975738655,11.59673615889847,9.865948062342547,5.785692995383752,19.14427748051592,10.595781316051566,1.2462873041227858,1.2462873041227858,station_12,12.0
368623457,21.8179309469345,6.673712840643684,13.749815147552763,5.36091063245486,19.591286193327605,8.86398153910112,11.630503520443629,9.899715423887706,5.819460356928911,19.178044842061077,10.629548677596725,1.2800546656679441,1.2800546656679441,station_12,12.0
368623477,21.736485887111552,6.773026579003427,13.668370087729814,5.460224370814603,19.509841133504658,8.963295277460865,11.54905846062068,9.818270364064757,5.738015297105963,19.09659978223813,10.548103617773778,1.1986096058449967,1.1986096058449967,station_12,12.0
368623588,21.86749226579939,6.723274159508575,13.799376466417653,5.410471951319751,19.640847512192497,8.91354285796601,11.680064839308521,9.949276742752598,5.869021675793802,19.22760616092597,10.498351198278923,1.3296159845328361,1.3296159845328361,station_12,12.0
368628218,25.74537238849329,5.272313441459053,17.67725658911156,7.546296114515379,23.518727634886393,5.283373564411483,15.557944962002432,13.82715686544651,9.746901798487706,23.105486283619868,14.556990119155529,5.207496107226738,5.207496107226738,station_12,12.0
368628221,25.783984179183268,5.310925232149034,17.715868379801538,7.58490790520536,23.55733942557637,5.321985355101464,15.596556752692413,13.86576865613649,9.785513589177688,23.144098074309845,14.59560190984551,5.246107897916719,5.246107897916719,station_12,12.0
368628226,25.81312293210186,5.340063985067628,17.74500713272013,7.614046658123954,23.586478178494964,5.130682463772194,15.625695505611008,13.894907409055085,9.81465234209628,23.173236827228436,14.624740662764104,5.275246650835313,5.130682463772194,station_6,6.0
368628228,25.870294587551754,5.397235640517521,17.802178788170025,7.6712183135738465,23.643649833944856,5.187854119222087,15.6828671610609,13.952079064504977,9.871823997546175,23.23040848267833,14.681912318213996,5.332418306285206,5.187854119222087,station_6,6.0
368643822,30.874549252676733,6.66810272216836,22.806433453295007,6.8388411604553445,28.64790449906984,0.22948430870817269,20.687121826185873,18.95633372962995,14.876078662671153,28.234663147803307,19.68616698333897,10.336672971410186,0.22948430870817269,station_6,6.0
368645480,30.242387350798406,6.035940820290032,22.174271551416677,7.461102594321653,28.015742597191508,0.8616462105865003,20.054959924307543,18.324171827751623,14.243916760792827,27.60250124592498,19.05400508146064,9.70451106953186,0.8616462105865003,station_6,6.0
368646488,29.843784355179103,5.637337824670731,21.775668555797377,7.8529112827450485,27.61713960157221,1.2602492062058015,19.656356928688243,17.925568832132324,13.845313765173525,27.203898250305677,18.65540208584134,9.305908073912557,1.2602492062058015,station_6,6.0
368646505,29.817229648633088,5.610783118124713,21.749113849251362,7.82635657619903,27.590584895026193,1.3356286151167802,19.629802222142228,17.899014125586305,13.818759058627506,27.17734354375966,18.628847379295326,9.279353367366538,1.3356286151167802,station_6,6.0
368648728,29.28372794972256,5.177855353343921,21.215612150340835,8.054552224075989,27.057083196115666,1.8474314728253978,19.0963005232317,17.365512426675778,13.285257359716976,26.643841844849135,18.0953456803848,8.745851668456007,1.8474314728253978,station_6,6.0
368649869,28.903891578206824,5.0729967266117475,20.8357757788251,8.434388595591727,26.67724682459993,2.227267844341135,18.716464151715964,16.98567605516004,12.905420988201238,26.2640054733334,17.715509308869063,8.36601529694027,2.227267844341135,station_6,6.0
368649876,28.872470467155456,5.095210061121718,20.80435466777373,8.456601930101698,26.64582571354856,2.2494811788511053,18.685043040664596,16.954254944108676,12.873999877149872,26.23258436228203,17.684088197817694,8.334594185888903,2.2494811788511053,station_6,6.0
368649881,28.878211899066454,5.100951493032715,20.810096099684724,8.462343362012696,26.65156714545956,2.2552226107621025,18.690784472575594,16.95999637601967,12.879741309060869,26.238325794193027,17.689829629728692,8.340335617799902,2.2552226107621025,station_6,6.0
368666051,27.014534949430594,5.259778337136351,18.946419150048868,8.815458675452682,24.7878901958237,4.101359427483738,16.827107522939734,15.096319426383813,11.016064359425009,24.37464884455717,15.826152680092832,6.47665866816404,4.101359427483738,station_6,6.0
368666927,27.98379591373772,4.290517372829225,19.915680114355993,9.145008646790318,25.757151160130825,3.358836112902206,17.79636848724686,16.06558039069094,11.985325323732136,25.343909808864296,16.79541364439996,7.445919632471166,3.358836112902206,station_6,6.0
368667706,28.46677703896197,4.710629900387253,20.39866123958024,9.106917197573493,26.24013228535507,2.8997964463228993,18.279349612471105,16.54856151591519,12.468306448956385,25.826890934088546,17.278394769624203,7.928900757695414,2.8997964463228993,station_6,6.0
368668435,28.351307683101176,4.658029142192676,20.283191883719446,9.198445094789346,26.124662929494278,2.991324343538754,18.163880256610312,16.433092160054393,12.35283709309559,25.711421578227753,17.16292541376341,7.8134314018346185,2.991324343538754,station_6,6.0
368668506,28.089553835426234,4.3962752945177375,20.021438036044508,9.250766568478832,25.86290908181934,3.253078191213693,17.902126408935374,16.171338312379454,12.091083245420652,25.44966773055281,16.901171566088475,7.55167755415968,3.253078191213693,station_6,6.0
368671005,28.66431882309262,4.995715283499319,20.596203023710892,8.829271079609741,26.437674069485727,2.622150328359147,18.47689139660176,16.746103300045842,12.665848233087038,26.0244327182192,17.47593655375486,8.12644254182607,2.622150328359147,station_6,6.0
368671013,28.613736927262458,4.94513338766916,20.545621127880732,8.872413710291587,26.387092173655564,2.665292959040992,18.4263095007716,16.695521404215683,12.615266337256879,25.973850822389036,17.425354657924697,8.07586064599591,2.665292959040992,station_6,6.0
369938875,3.150480604803771,27.45865108780634,16.45045013194346,26.14584887961751,19.311474967958677,29.648919786263775,11.123070301756506,15.82503250178077,19.058767846335172,21.878679826451776,30.389579289392092,20.234412876241336,3.150480604803771,station_1,1.0
369938878,3.1980500245859522,27.506220507588523,16.498019551725637,26.193418299399692,19.35904438774086,29.696489206045957,11.170639721538686,15.87260192156295,19.106337266117354,21.926249246233958,30.437148709174274,20.281982296023518,3.1980500245859522,station_1,1.0
369938880,3.243761071703804,27.551931554706375,16.54373059884349,26.239129346517544,19.363003871823093,29.74220025316381,11.216350768656538,15.918312968680802,19.152048313235206,21.97196029335181,30.482859756292125,20.327693343141373,3.243761071703804,station_1,1.0
372494504,18.511080745617242,15.829658057615667,13.363318483991062,15.867726280696017,19.204789529765915,19.37079718734228,10.691350802751773,2.5261698120978786,4.628858359848525,18.791548178499383,20.111456690470597,9.956290277319855,2.5261698120978786,station_8,8.0
413579532,18.944631743360535,12.482798100890905,10.876515943978793,11.169995892702083,16.71798698975364,14.673066799348344,8.757204316869661,7.026416220313737,0.5416953051497342,16.304745638487113,15.413726302476665,5.258559889325921,0.5416953051497342,station_9,9.0
413579534,18.390529184438012,11.92869554196838,10.322413385056269,10.615893333779558,16.163884430831114,14.11896424042582,8.203101757947135,6.472313661391213,1.2549494152051541,15.750643079564586,14.85962374355414,4.704457330403397,1.2549494152051541,station_9,9.0
413579545,19.020525404209774,12.558691761740151,10.952409604828038,11.24588955355133,16.793880650602883,14.74896046019759,8.833097977718905,6.950217970939656,0.6175889659989787,16.380639299336355,15.489619963325909,5.334453550175166,0.6175889659989787,station_9,9.0
413579547,19.573458635576877,13.111624993107254,11.505342836195142,11.798822784918432,17.346813881969986,15.301893691564693,9.38603120908601,6.3577981879252885,1.170522197366083,16.93357253070346,16.042553194693014,5.88738678154227,1.170522197366083,station_9,9.0
413579553,19.08256311305043,12.620729470580804,11.01444731366869,11.307927262391981,16.85591835944354,14.810998169038243,8.895135686559557,7.164347590003634,2.031024469636445,16.442677008177007,15.551657672166561,5.396491259015818,2.031024469636445,station_9,9.0
427600108,17.082061677031113,14.277385457480344,9.647983041136747,12.964583249291524,15.489454086911593,16.467654155937783,7.528671414027611,2.220005038231942,5.854217585355976,15.076212735645065,17.2083136590661,7.053147245915358,2.220005038231942,station_8,8.0
427600111,17.109939209989975,14.305262990439205,9.675860574095607,12.992460782250383,15.517331619870452,16.495531688896644,7.556548946986472,2.247882571190802,5.749917788684164,15.104090268603924,17.236191192024958,7.0810247788742195,2.247882571190802,station_8,8.0
427600113,17.097066570616114,14.292390351065345,9.662987934721748,12.979588142876525,15.504458980496594,16.482659049522784,7.543676307612613,2.235009931816944,5.869222478940978,15.091217629230066,17.2233185526511,7.06815213950036,2.235009931816944,station_8,8.0
427600115,17.132235563341073,14.327559343790307,9.69815692744671,13.014757135601485,15.539627973221554,16.517828042247746,7.578845300337575,2.270178924541904,5.772214142035267,15.126386621955026,17.25848754537606,7.103321132225322,2.270178924541904,station_8,8.0
427600117,17.163744892425807,14.226891343244366,9.59748892690077,12.914089135055544,15.438959972675613,16.417160041701806,7.478177299791635,2.301688253626636,5.803723471119999,15.025718621409085,17.157819544830126,7.002653131679382,2.301688253626636,station_8,8.0
427600120,17.069467773157193,14.264791553606422,9.635389137262825,12.9519893454176,15.47686018303767,16.455060252063863,7.51607751015369,2.339588463988692,5.841623681482054,15.063618831771143,17.195719755192176,7.040553342041437,2.339588463988692,station_8,8.0
458895200,11.962623267729677,16.517614949527374,5.509413993664507,15.20481274133855,11.773417572423426,18.707883647984815,1.775195841238801,7.960766837418703,8.117731708056226,10.937643688172823,19.44854315111313,9.293376737962388,1.775195841238801,station_7,7.0
459027716,12.255306171643243,17.773362156605966,6.765161200743093,16.46055994841714,11.83442517206917,19.9636308550634,1.8362034408845438,8.253449741332268,9.373478915134813,12.193390895251413,20.704290358191717,10.549123945040979,1.8362034408845438,station_7,7.0
459027717,12.945458556693541,17.606538873895826,6.598337918032959,16.293736665707005,11.625880160182598,19.796807572353263,1.6276584289979705,8.943602126382563,9.20665563242468,12.026567612541278,20.53746707548158,10.382300662330843,1.6276584289979705,station_7,7.0
459027729,12.491014866718762,17.15209518392105,6.1438942280581825,15.839292975732228,11.171436470207821,19.342363882378486,1.1732147390231935,8.489158436407786,8.7522119424499,11.572123922566501,20.083023385506802,9.927856972356066,1.1732147390231935,station_7,7.0
459027731,11.499615458385643,17.017671443348362,6.009470487485492,15.70486923515954,11.99190064530055,19.2079401418058,1.9936789141159243,7.497759028074667,8.617788201877211,11.437700181993813,19.948599644934117,9.793433231783379,1.9936789141159243,station_7,7.0
459027732,11.646110875098826,17.164166860061545,6.155965904198675,15.851364651872723,12.138396062013733,19.35443555851898,2.140174330829107,7.644254444787849,8.764283618590394,11.584195598706996,20.095095061647296,9.939928648496561,2.140174330829107,station_7,7.0
459027734,11.81397339642953,17.332029381392253,6.32382842552938,16.019227173203426,12.306258583344437,19.522298079849687,2.308036852159812,7.8121169661185546,8.932146139921098,11.7520581200377,20.262957582978004,10.107791169827266,2.308036852159812,station_7,7.0
459027758,12.14243074042279,17.660486725385514,6.652285769522641,16.34768451719669,12.6347159273377,19.850755423842948,2.6364941961530737,8.140574310111816,9.26060348391436,12.080515464030961,20.591414926971265,10.436248513820527,2.6364941961530737,station_7,7.0
459027764,11.67505488573783,17.19311087070055,6.184909914837679,15.880308662511727,12.167340072652737,19.383379569157984,2.169118341468111,7.673198455426854,8.793227629229397,11.613139609346,20.1240390722863,9.968872659135565,2.169118341468111,station_7,7.0
459027775,12.007826858504673,17.525882843467397,6.517681887604524,16.21308063527857,12.08190448520774,19.71615154192483,2.083682754023113,8.005970428193699,9.125999601996243,11.945911582112844,20.456811045053147,10.301644631902409,2.083682754023113,station_7,7.0
459027806,12.193868472953602,17.711924457916325,6.703723502053452,16.3991222497275,12.26794609965667,19.90219315637376,2.269724368472042,8.192012042642627,9.312041216445172,12.131953196561772,20.642852659502076,10.487686246351338,2.269724368472042,station_7,7.0
459028709,11.374820906840208,17.1424659948938,6.134265039030926,15.829663786704973,12.116695196845985,19.332734693351235,2.118473465661358,7.3729644765292335,8.742582753422646,11.562494733539246,20.07339419647955,9.918227783328811,2.118473465661358,station_7,7.0
459173656,11.729774202692452,16.787512699041553,5.779311743178682,15.47471049085273,11.76174190099374,18.977781397498987,1.7635201698091136,7.727917772381478,8.387629457570402,11.207541437687004,19.718440900627304,9.56327448747657,1.7635201698091136,station_7,7.0
459173691,12.45416448205789,20.215903404767325,9.20770244890445,18.903101196578497,8.097232873474978,22.406172103224762,2.472703240030134,10.125105437375625,11.816020163296168,14.635932143412766,23.14683160635308,12.991665193202332,2.472703240030134,station_7,7.0
459173697,13.77550649009465,21.537245412804086,10.529044456941211,20.22444320461526,6.775890865438217,23.727514111261524,3.7940452480668947,11.446447445412385,13.137362171332928,15.957274151449527,24.46817361438984,14.313007201239092,3.7940452480668947,station_7,7.0
459173699,15.251634224998657,23.013373147708094,12.005172191845217,21.700570939519267,5.299763130534209,25.20364184616553,5.2701729829709025,12.922575180316391,14.613489906236934,17.433401886353533,25.944301349293855,15.789134936143098,5.2701729829709025,station_7,7.0
459173710,12.049591504702203,19.1581647504041,8.656192928148252,17.845362542215277,13.153633880775045,21.34843344886154,4.229861561836738,4.891465678699886,10.418057184277417,14.08442262265657,22.089092951989855,11.933926538839113,4.229861561836738,station_7,7.0
